TOW,OSNMA40,source_prn,is_zero_fill,reason
315017,0110100011110001000111111100111101000101,31,false,use_existing_source
315019,1100111100110010101011010010000110011001,31,false,use_existing_source
315021,1011011100000100000011111001000000010000,31,false,use_existing_source
315023,0101110010011110111000111011010011100011,31,false,use_existing_source
315025,0110110001111001011001011111010010001000,31,false,use_existing_source
315027,0100100101110010010101100100111010100111,31,false,use_existing_source
315029,0101011110100011000000110000000000000000,31,false,use_existing_source
315031,1001001011010011100010101011101010100000,31,false,use_existing_source
315033,0010010001011101011100000011111100110101,31,false,use_existing_source
315035,0001010110010001000111001011000111011100,31,false,use_existing_source
315037,1010110000010000000011110010011011010011,31,false,use_existing_source
315039,0000000000111000100000100111100100001001,31,false,use_existing_source
315041,1101011100001111100001101100101101011100,31,false,use_existing_source
315043,1011110100010100010111000001111111001111,31,false,use_existing_source
315045,1111000100010000111010011101100000101010,31,false,use_existing_source
315047,0110001000000001000001100000111100000110,31,false,use_existing_source
315049,1010101000111110011010010100010000011100,31,false,use_existing_source
315051,0000101000001001110011111010001110000110,31,false,use_existing_source
315053,0011100101010100101100001001011010101000,31,false,use_existing_source
315055,1000010100001110000010011010010010110000,31,false,use_existing_source
315057,1100111111110111010010010001011111001111,31,false,use_existing_source
315059,1101101011010011000000010000000000000000,31,false,use_existing_source
315061,1001001001111001111011101101101100010101,31,false,use_existing_source
315063,0010010111010100101011001000111110001110,31,false,use_existing_source
315065,1100001000001100000000100011101000010010,31,false,use_existing_source
315067,1110000100001001000011111111001100000011,31,false,use_existing_source
315069,0000010010110000000101101110111000011111,31,false,use_existing_source
315071,1101001001001111101111001111001111110111,31,false,use_existing_source
315073,1100101000100111001000000000011000001111,31,false,use_existing_source
315075,0011001100110100101011011110011110100101,31,false,use_existing_source
315077,0000010101111101000111111100111100110100,31,false,use_existing_source
315079,1010001001110101110001010001111011110111,31,false,use_existing_source
315081,1111100100000100000011111100100000001110,31,false,use_existing_source
315083,0101011100100111111110011111001101010001,31,false,use_existing_source
315085,0100001110111110010010000100111010011001,31,false,use_existing_source
315087,0010010111111001001101100011010011000000,31,false,use_existing_source
315089,1110000111111001010111100000000000000000,31,false,use_existing_source
315091,1001001010101000011010101100101011011100,31,false,use_existing_source
315093,0010011011111010000110000111000110111100,31,false,use_existing_source
315095,0010001010011111011001110000001010001101,31,false,use_existing_source
315097,0110100100010000000011111101100111111110,31,false,use_existing_source
315099,1101011001100100111110010100110100001001,31,false,use_existing_source
315101,1001111100001111000101101001000111100001,31,false,use_existing_source
315103,0000100011111001001011110001111111000001,31,false,use_existing_source
315105,1001001010110101010000001110001010010010,31,false,use_existing_source
315107,0000110000100010000001100000111110111001,31,false,use_existing_source
315109,0111110110101011110001110011101110101110,31,false,use_existing_source
315111,0000100100001001110011111010111110001111,31,false,use_existing_source
315113,0001001110111011101010000111000111110000,31,false,use_existing_source
315115,1000111100010000010100101100111101011001,31,false,use_existing_source
315117,1110001100100110101111111011111000101010,31,false,use_existing_source
315119,1011000101101101001011000000000000000000,31,false,use_existing_source
315121,1001001000011110111001101111111100010110,31,false,use_existing_source
315123,0010011110001011010111100000001010101001,31,false,use_existing_source
315125,0111101010101010101011010010000110111111,31,false,use_existing_source
315127,1001001000001001000011111000011111001101,31,false,use_existing_source
315129,0001011101101110101000110100000000011111,31,false,use_existing_source
315131,0011000001001111010100011110111000011000,31,false,use_existing_source
315133,0010100110110010001101000000011000001111,31,false,use_existing_source
315135,1001011011100111110011000110001011100011,31,false,use_existing_source
315137,1000110000001101000111111100001000110110,31,false,use_existing_source
315139,1110100000111101111100110011001101011000,31,false,use_existing_source
315141,1101111000000100000011110000000100110101,31,false,use_existing_source
315143,0001100010010111101011001001101100101001,31,false,use_existing_source
315145,1101010101101110110100010010101111111010,31,false,use_existing_source
315147,1111100000111101100111001000100101010110,31,false,use_existing_source
315149,0101000110001000100111110000000000000000,31,false,use_existing_source
315151,1001001011101110101000001100011001101000,31,false,use_existing_source
315153,0010000001100010000000101111001101010000,31,false,use_existing_source
315155,0010001001011110011011011110001100001101,31,false,use_existing_source
315157,0101000000010000000011111001011000010000,31,false,use_existing_source
315159,0100100111111110100001111000101000001001,31,false,use_existing_source
315161,0010001000001111001100001110010110011011,31,false,use_existing_source
315163,0000010101000001000011010001111111000011,31,false,use_existing_source
315165,0111001011101110010011111101011110010110,31,false,use_existing_source
315167,0101011111000110000001100000111100110000,31,false,use_existing_source
315169,1100010101110101111110010110010000001001,31,false,use_existing_source
315171,1110111100001001110011110011010001111011,31,false,use_existing_source
315173,1110001110101101110110011000011101000001,31,false,use_existing_source
315175,0011011000100001001101100111010000001111,31,false,use_existing_source
315177,0110100010011111011100110001000101001110,31,false,use_existing_source
315179,1111001001111100110101000000000000000000,31,false,use_existing_source
315181,1001001000101101011101010100011101000000,31,false,use_existing_source
315183,0010000100011000111011001011010000100000,31,false,use_existing_source
315185,0001101101100101111101111101100001111111,31,false,use_existing_source
315187,0001101100001001000011111110111001010101,31,false,use_existing_source
315189,1010111100000111000101001111100000011111,31,false,use_existing_source
315191,1101111001001111000011111110001011000001,31,false,use_existing_source
315193,0110001010101111111000100000011000001111,31,false,use_existing_source
315195,0100100101011101111100100100111010011101,31,false,use_existing_source
315197,1100010011011110000111111100010000010111,31,false,use_existing_source
315199,0101110110110101001010000111111110001101,31,false,use_existing_source
315201,0010110000000100000011111011111000100011,31,false,use_existing_source
315203,1100001011001101011110101110001111011111,31,false,use_existing_source
315205,0011100100110000000110101101000100001100,31,false,use_existing_source
315207,0101110010011010001101100011111101001010,31,false,use_existing_source
315209,1101011010110011110110110000000000000000,31,false,use_existing_source
315211,1001001000110010010001111111110110110010,31,false,use_existing_source
315213,0010001000100011111100100001010100101011,31,false,use_existing_source
315215,0100010011010011100001000000011001101110,31,false,use_existing_source
315217,1111001100010000000011110111001100011101,31,false,use_existing_source
315219,1001111010010010110100111000100000001001,31,false,use_existing_source
315221,1001111000001111011001100011010011100001,31,false,use_existing_source
315223,0110011000100000110110100001111111000101,31,false,use_existing_source
